entidad,tipo_entidad
Denis Suazo,ser humano
neurólogo,médico especialista
Departamento de Yoro,departamento
astrónomo,científico
Universidad Complutense de Madrid,universidad
Unión Astronómica Internacional,organización
Santa Ana,ciudad
Denovan Torres,ser humano
Celio Valladares,ser humano
Miguel Andonie Fernández,ser humano
Rafael Ferrari,ser humano
Antonio José Rivas,ser humano
Bayron Méndez,ser humano
Bryan Martínez Pérez,ser humano
Clayvin Zúniga,ser humano
Daniel Tejeda Santos,ser humano
Mario Chirinos,ser humano
Héctor Castellón,ser humano
Jorge Cardona,ser humano
José Matías Hernández García,ser humano
Juan Mejía,ser humano
Lauren Hall,ser humano
Mario Padilla Aguilar,ser humano
María Genoveva de Jesús Guardiola Arbizú,ser humano
Miguel Morazán,ser humano
Néstor Martínez Carrillos,ser humano
Reinaldo Sánchez Rivera,ser humano
Victoria,ciudad
Universidad del Sur de California,universidad
Premio Nacional de Literatura Ramón Rosa,premio
Yamaranguila,municipio
militar,profesión
Fornit,grupo musical
Skokie,telefilme
primera dama,consorte
Héctor David García Osorio,ser humano
Luis Alvarado,ser humano
Selvin Castellanos,ser humano
Bryan Castro,ser humano
Javier Cruz,ser humano
Raimundo Cálix,ser humano
John Suazo,ser humano
Álvaro Juanes,ser humano
Walter Lapresti,ser humano
Edwin León,ser humano
Pastor Martínez,ser humano
Walter Joel Martínez,ser humano
Chestyn Onofre,ser humano
Orvin Paz,ser humano
Sergio Peña Zelaya,ser humano
Arnold Solórzano,ser humano
Ángel Tejeda,ser humano
José Francisco Valladares,ser humano
Darixon Vuelto,ser humano
Jorge Zaldívar,ser humano
Pontificia Universidad Gregoriana,universidad
Morazán,página de desambiguación de Wikimedia
Víctor Zúniga,ser humano
Porciano Ávila,ser humano
Herlyn Iván Espinal,ser humano
Jorge Armando Cardona,ser humano
Cristopher Aguilar,ser humano
Samuel Córdova,ser humano
Dilmer Gutiérrez,ser humano
Deybi Flores,ser humano
Jhow Benavídez,ser humano
Juan Manuel Munguía,ser humano
Julio Gutiérrez Arévalo,ser humano
Carlos Ramón Tábora,ser humano
José Banegas,ser humano
Edwin Zamora,ser humano
Cristian Raudales,ser humano
Gabriela Ordoñez,ser humano
Alberth Elis,ser humano
Mario Hernán Ramírez,ser humano
Mauro Reyes,ser humano
Carlos Martínez Pineda,ser humano
Santa Rita,municipio
Arada,página de desambiguación de Wikimedia
Cholby Martínez,ser humano
Samir Arzú,ser humano
Gerson Argueta,ser humano
Guillermo Bernárdez,ser humano
Iván Edgardo López,ser humano
Juan José Ocampo,ser humano
Juan Rodríguez Leiva,ser humano
Kevin Josué López,ser humano
Bertha Oliva,ser humano
Fredixon Elvir,ser humano
Javier Padilla,ser humano
Rembrandt Flores,ser humano
José Pineda,ser humano
Jorge Gustavo Mejía,ser humano
Efraín Bu Girón,ser humano
Edrick Menjívar,ser humano
Esdras Amado López,ser humano
José Barralaga,ser humano
Leo Asís Paz,ser humano
Lesvin Medina,ser humano
San José,ciudad
Choloma,municipio
Lepaterique,municipio
director de orquesta,profesión
Nacaome,ciudad
Marlon Escoto,ser humano
Neida Sandoval,ser humano
Virgilio Rodolfo Quiroz,ser humano
German Mejía,ser humano
María José Alvarado,ser humano
Jerrick Díaz,ser humano
"Denis ""Plitis"" Lagos",ser humano
Brenda Bailey,ser humano
Randy Lambert,ser humano
Marco Antonio García,ser humano
Jorge Jiménez Espinal,ser humano
Samuel Sentini,ser humano
Mario Ventura,ser humano
Oscar Mejía Arellano,ser humano
German Güity,ser humano
José Danilo Tobías,ser humano
Luis Omar Bardales,ser humano
Misael Ruíz,ser humano
Osman Melgares,ser humano
Pablo Arzú,ser humano
San Matías,ciudad
funcionario,empleado público
Universidad Nacional de Agricultura,universidad
luchador,ocupación
Pedro Joel Vargas,ser humano
Ricardo Elencoff,ser humano
Robbie Matute,ser humano
Rubén Guifarro,ser humano
Walter Fuentes,ser humano
Yossimar Orellana,ser humano
Nery Soto,ser humano
Róger Arturo Espinoza,ser humano
Mario Verdial,ser humano
Cristhian Urquiza,ser humano
Matías Funes,ser humano
Exon Bengtson,ser humano
Luis Alonso Morán,ser humano
Juan Ángel Delgado,ser humano
Jeffrey Brooks,ser humano
Pompilio Ortega,ser humano
Fanny Rodríguez,ser humano
David Meza,ser humano
Wendy Umanzor,ser humano
Waleska Diaz,ser humano
yudoca,deportista
San Francisco de Becerra,municipio
Carlos Urbizo,ser humano
Rigoberto Paredes,ser humano
Víctor Cáceres Lara,ser humano
